book_id,title,average_rating
5990,الطنطورية,4.32
5991,Miss Rumphius,4.45
5992,Ball Four,3.99
5993,"Fables, Vol. 3: Storybook Love",4.15
5994,Aura,3.8
5995,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,4.02
5996,A Random Walk Down Wall Street,4.05
5997,Forget You,3.79
5998,"Wanted (Wanted, #1)",3.98
5999,Marathon Man,4.11
6000,The Apothecary's Daughter,3.79
6001,"Rock the Heart (Black Falcon, #1)",4.01
6002,"Bearing an Hourglass (Incarnations of Immortality, #2)",3.94
6003,The Five Chinese Brothers,4.18
6004,"Providence (Providence, #1)",4.0
6005,"The Source of Magic (Xanth, #2)",3.86
6006,"Days with Frog and Toad (Frog and Toad, #4)",4.24
6007,"Cities of the Plain (The Border Trilogy, #3)",4.07
6008,"Captive Prince (Captive Prince, #1)",3.98
6009,"The King of Attolia (The Queen's Thief, #3)",4.37
6010,"Disney after Dark (Kingdom Keepers, #1)",3.91
6011,What Do You Care What Other People Think?,4.28
6012,Skippy Dies,3.72
6013,"The Honor of the Queen (Honor Harrington, #2)",4.21
6014,"My Sweet Audrina (Audrina, #1)",3.92
6015,"The Atlantis World (The Origin Mystery, #3)",3.93
6016,"Embrace (The Violet Eden Chapters, #1)",4.01
6017,"Unnatural Death (Lord Peter Wimsey, #3)",4.11
6018,"Angels in America, Part One: Millennium Approaches",4.27
6019,My Best Friend's Girl,4.02
6020,"Dreaming of You (The Gamblers, #2)",4.22
6021,Comfort Me with Apples: More Adventures at the Table,4.02
6022,The Complete Poems,4.24
6023,"Almost Heaven (Sequels, #3)",4.33
6024,Three Day Road,4.31
6025,Red Harvest,4.0
6026,"Trust in Me (Wait for You, #1.5)",4.27
6027,"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)",4.5
6028,One Summer,3.72
6029,"Whitney, My Love (Westmoreland, #2)",4.19
6030,Train to Pakistan,3.85
6031,Jasper Jones,4.06
6032,The Untethered Soul: The Journey Beyond Yourself,4.27
6033,A Brief History of Seven Killings,3.86
6034,Hold Still,3.99
6035,The Prize,4.22
6036,The Middlesteins,3.42
6037,Capital in the Twenty-First Century,4.01
6038,Flyboys: A True Story of Courage,4.15
6039,Eloise ,4.2
6040,"The Screaming Staircase (Lockwood & Co., #1)",4.19
6041,Summer House with Swimming Pool,3.39
6042,True History of the Kelly Gang,3.8
6043,"Get Shorty (Chili Palmer, #1)",3.95
6044,"One Tiny Lie (Ten Tiny Breaths, #2)",4.3
6045,The Day of the Locust,3.78
6046,Genius: The Life and Science of Richard Feynman,4.16
6047,Honolulu,4.02
6048,Full Moon Rising (Riley Jenson Guardian #1),3.89
6049,Bridge of Sighs,3.79
6050,Winter Solstice,4.15
6051,"United We Spy (Gallagher Girls, #6)",4.44
6052,"The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",4.36
6053,"Raven's Gate (The Gatekeepers, #1)",3.9
6054,Wolf in White Van,3.72
6055,Three Comrades,4.48
6056,"Bloody Valentine (Blue Bloods, #5.5)",3.98
6057,The Heart of a Woman,4.19
6058,"Chrzest ognia (Saga o Wiedźminie, #5)",4.36
6059,"Alex Cross's Trial (Alex Cross, #15)",3.92
6060,Sway: The Irresistible Pull of Irrational Behavior,3.75
6061,King of the Wind: The Story of the Godolphin Arabian,4.19
6062,Waking Up: A Guide to Spirituality Without Religion,3.87
6063,"The Call of the Wild, White Fang and Other Stories",3.97
6064,The Rape of Nanking,4.08
6065,Why Evolution Is True,4.15
6066,Brokeback Mountain,3.93
6067,"Nobody's Baby But Mine (Chicago Stars, #3)",4.06
6068,Keep Quiet,3.76
6069,Sons of Fortune,3.83
6070,The Solitaire Mystery: A Novel About Family and Destiny,4.16
6071,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,4.04
6072,Rumour Has It,3.83
6073,Dragon Tears,3.72
6074,Surface Detail (Culture #9),4.22
6075,"The Mating  (Law of the Lycans, #2)",4.02
6076,"The Gates of Rome (Emperor, #1)",4.16
6077,"Rat Queens, Vol. 1: Sass & Sorcery",4.2
6078,"Curtain (Hercule Poirot, #39)",4.05
6079,"Grass for His Pillow (Tales of the Otori, #2)",4.01
6080,"Swallowing Darkness (Merry Gentry, #7)",4.13
6081,"The Fixed Trilogy (Fixed, #1-3)",4.35
6082,California,3.22
6083,Guards! Guards!: The Play,4.35
6084,The Pigeon Finds a Hot Dog!,4.35
6085,"Aftermath (Star Wars: Aftermath, #1)",3.15
6086,"Vampireville (Vampire Kisses, #3)",3.92
6087,"Hercule Poirot's Christmas (Hercule Poirot, #20)",3.9
6088,Mrs. Lincoln's Dressmaker,3.41
6089,الرحيق المختوم,4.57
6090,The Baker's Daughter,3.94
6091,"The Shadows (Black Dagger Brotherhood, #13)",4.29
6092,Little Red Riding Hood,4.11
6093,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",3.99
6094,Ghost Boy,3.96
6095,Essentialism: The Disciplined Pursuit of Less,3.99
6096,"Wideacre  (The Wideacre Trilogy, #1)",3.28
6097,The Magic Finger (Young Puffin Developing Reader),3.66
6098,"If I Were You (Inside Out, #1)",4.14
6099,"Beautifully Damaged (Beautifully Damaged, #1)",3.99
6100,"Wethering the Storm (The Storm, #2)",4.33
6101,Meditations on First Philosophy,3.69
6102,"The Enchanted Wood (The Faraway Tree, #1)",4.24
6103,"Forever Black (Forever, #1)",3.99
6104,Daisy Miller,3.36
6105,Arcadia,3.65
6106,Pat the Bunny,4.06
6107,The Swans of Fifth Avenue,3.58
6108,"Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)",4.3
6109,"Size 14 Is Not Fat Either (Heather Wells, #2)",3.83
6110,The Pioneer Woman Cooks: Food from My Frontier ,4.31
6111,"Defiance (Significance, #3)",4.31
6112,Gorillas in the Mist,4.16
6113,A Case of Need,3.6
6114,The Love Affairs of Nathaniel P.,3.3
6115,"Revealed (House of Night, #11)",3.81
6116,We're All Damaged,3.85
6117,"Sworn to Silence (Kate Burkholder, #1)",4.0
6118,"Magic Breaks (Kate Daniels, #7)",4.52
6119,The Seagull,3.92
6120,"1Q84 BOOK 3 (1Q84, #3)",3.86
6121,"Boy Meets Girl (Boy, #2)",3.82
6122,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",4.01
6123,The Door Into Summer,4.0
6124,Luna,3.86
6125,Runaway,3.98
6126,"Matter (Culture, #8)",4.03
6127,Leo,4.06
6128,Maurice,4.02
6129,"New York to Dallas (In Death, #33)",4.42
6130,The Stepford Wives,3.71
6131,The Longest Day,4.31
6132,Motor Mouth (Alex Barnaby #2),3.66
6133,"The Reality Bug (Pendragon, #4)",4.15
6134,True Blue,3.84
6135,"Mistress of the Empire (The Empire Trilogy, #3)",4.29
6136,Defiance (Defiance #1),3.69
6137,"Winter Street (Winter, #1)",3.67
6138,The Hidden Staircase (Nancy Drew #2),3.94
6139,Captains and the Kings,4.11
6140,"The Fallen Angel (Gabriel Allon, #12)",4.17
6141,"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",4.56
6142,"One Tuesday Morning (9/11, #1)",4.41
6143,"Hit List (Anita Blake, Vampire Hunter #20)",3.92
6144,Interesting Times: The Play,4.1
6145,The Wall of Winnipeg and Me,4.34
6146,Let Me Call You Sweetheart,3.84
6147,The Onion Field,4.13
6148,"Break No Bones (Temperance Brennan, #9)",3.95
6149,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",4.11
6150,"Broken Angels (Takeshi Kovacs, #2)",4.0
6151,"Beyond Reach (Grant County, #6)",4.19
6152,Fuzzy Nation,4.1
6153,"I is for Innocent (Kinsey Millhone, #9)",3.9
6154,V.,3.97
6155,Heart of Darkness and Selected Short Fiction,3.75
6156,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,4.03
6157,The Art of Travel,3.81
6158,"The Summer Garden (The Bronze Horseman, #3)",4.13
6159,"Cross Justice (Alex Cross, #23)",4.22
6160,عقاید یک دلقک,4.05
6161,The Weight of Blood,3.73
6162,"When He was Wicked (Bridgertons, #6)",4.03
6163,"V is for Vengeance (Kinsey Millhone, #22)",3.93
6164,"Among the Betrayed (Shadow Children, #3)",4.06
6165,"Spook Country (Blue Ant, #2)",3.66
6166,The I Ching or Book of Changes,4.18
6167,"The 39 Steps (Richard Hannay, #1)",3.6
6168,Blue Nights,3.75
6169,"Blindsight (Firefall, #1)",3.99
6170,Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,3.64
6171,"American Vampire, Vol. 1",3.98
6172,"Heat Lightning (Virgil Flowers, #2)",4.16
6173,Democracy in America ,3.99
6174,Drop Shot (Myron Bolitar #2),3.92
6175,"The Lake of Souls (Cirque Du Freak, #10)",4.19
6176,"Find You in the Dark (Find You in the Dark, #1)",3.98
6177,The School of Essential Ingredients,3.78
6178,"Intuition (The Premonition, #2)",4.29
6179,Azincourt,4.11
6180,Paddy Clarke Ha Ha Ha,3.75
6181,Dinner at the Homesick Restaurant,3.82
6182,"Heaven (Casteel, #1)",4.01
6183,"Charlie Bone and the Hidden King (The Children of the Red King, #5)",3.98
6184,Money,3.71
6185,"Secret Prey (Lucas Davenport, #9)",4.25
6186,The Complete Clive Barker's The Great And Secret Show,4.21
6187,His Last Bow: 8 Stories,4.27
6188,House Atreides (Prelude to Dune #1),3.69
6189,"Charmed Life (Chrestomanci, #1)",3.95
6190,The Pickwick Papers,3.82
6191,Netherland,3.4
6192,The Romanov Prophecy,3.9
6193,Ecstasy Unveiled (Demonica #4),4.36
6194,The Uncommon Reader,3.82
6195,Amerika,3.73
6196,"30 Days of Night, Vol. 1",3.81
6197,"Sunset (Warriors: The New Prophecy, #6)",4.35
6198,النبطي,3.43
6199,When She Woke,3.67
6200,The Naked Face,3.51
6201,"Princess in Training (The Princess Diaries, #6)",3.7
6202,The Portable Atheist: Essential Readings for the Nonbeliever,4.02
6203,Sin Undone (Demonica #5),4.35
6204,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,3.96
6205,"Unbeautifully (Undeniable, #2)",4.38
6206,The Girl With No Past,3.59
6207,"Acceptance (Southern Reach, #3)",3.58
6208,"Lady Luck (Colorado Mountain, #3)",4.44
6209,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",3.83
6210,"Ransom (Highlands' Lairds, #2)",4.33
6211,"The Big Four (Hercule Poirot, #5)",3.6
6212,"Peril at End House (Hercule Poirot, #8)",3.89
6213,Disclaimer,3.58
6214,"The Divergent Series 2-Book Collection (Divergent, #1-2)",4.56
6215,The Prague Cemetery,3.39
6216,Beatrice and Virgil,3.13
6217,"Shaman King, Vol. 1: A Shaman in Tokyo",4.14
6218,"From the Two Rivers: The Eye of the World, Part 1 (Wheel of time, #1-1)",4.26
6219,Hyperspace,4.11
6220,How the Mind Works,3.97
6221,"A Castle of Sand (A Shade of Vampire, #3)",4.1
6222,"Leaving (Bailey Flanigan, #1)",4.22
6223,"Live and Let Die (James Bond, #2)",3.62
6224,The World of the Hunger Games (Hunger Games Trilogy),4.48
6225,Utilitarianism,3.65
6226,"Winger (Winger, #1)",4.08
6227,The Magic Strings of Frankie Presto,4.32
6228,"Fool's Quest  (The Fitz and The Fool, #2)",4.53
6229,Invasion of the Body Snatchers,3.88
6230,Smack,3.87
6231,Killing Patton: The Strange Death of World War II's Most Audacious General,4.08
6232,The Devotion of Suspect X,4.05
6233,"Charlie Bone and the Time Twister (The Children of the Red King, #2)",3.88
6234,Porno,3.78
6235,"Charlie Bone and the Invisible Boy (The Children of the Red King, #3)",3.89
6236,"First Shift: Legacy (Shift, #1)",4.21
6237,"Worst Case (Michael Bennett, #3)",4.0
6238,The Unlikely Spy,4.22
6239,"Royal Blood (Vampire Kisses, #6)",4.09
6240,"Conversations With God: An Uncommon Dialogue, Book 3",4.18
6241,M Train,3.94
6242,Love Medicine,3.98
6243,"The Inner Circle (Culper Ring, #1)",3.76
6244,"Dragon Slippers (Dragon Slippers, #1)",4.22
6245,The Princess Diarist,3.66
6246,"The Crippled God (The Malazan Book of the Fallen, #10)",4.44
6247,"Tales from a Not-So-Graceful Ice Princess (Dork Diaries, #4)",4.38
6248,"Gone (Wake, #3)",3.72
6249,Pride of Baghdad,3.88
6250,Soumission,3.63
6251,Eiger Dreams: Ventures Among Men and Mountains,3.97
6252,"Woken Furies (Takeshi Kovacs, #3)",4.1
6253,"Scion of Ikshvaku (RamChandra, #1)",3.69
6254,"Blameless (Parasol Protectorate, #3)",4.01
6255,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,3.72
6256,Imajica,4.16
6257,On Writing Well: The Classic Guide to Writing Nonfiction,4.23
6258,I'm OK - You're OK,3.7
6259,The Sicilian,3.94
6260,"Fire Touched (Mercy Thompson, #9)",4.35
6261,The Copper Beech,3.89
6262,Frosty the Snow Man,4.25
6263,"The Compound (The Compound, #1)",3.87
6264,The Covenant,4.17
6265,L'Écume des jours,4.02
6266,"The Pledge (The Pledge, #1)",3.8
6267,The Villa,3.94
6268,"Beautiful Broken Rules (Broken, #1)",4.15
6269,"Dark Desire (Dark, #2)",4.2
6270,"Fragments (Partials Sequence, #2)",4.12
6271,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)",3.95
6272,Being and Time,3.99
6273,In Our Time,3.8
6274,Savage Inequalities: Children in America's Schools,4.23
6275,"The Enemy (The Enemy, #1)",4.08
6276,As the Crow Flies,4.05
6277,"The Empty Chair (Lincoln Rhyme, #3)",4.06
6278,Jamaica Inn,3.85
6279,"Airborn (Matt Cruse, #1)",4.16
6280,The Other,3.99
6281,"The English Spy (Gabriel Allon, #15)",4.16
6282,"Wildwood (Wildwood Chronicles, #1)",3.63
6283,The Cement Garden,3.57
6284,"Serpent Mage (The Death Gate Cycle, #4)",4.06
6285,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,3.84
6286,"The Bet (The Bet, #1)",3.85
6287,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,4.25
6288,The Descendants,3.82
6289,Too Late,4.03
6290,"Kitchen Princess, Vol. 01 (Kitchen Princess, #1)",4.16
6291,Lust for Life,4.19
6292,"Skinwalker (Jane Yellowrock, #1)",3.89
6293,Hissy Fit,3.96
6294,Private Games (Private #3),3.83
6295,"The Cold Dish (Walt Longmire, #1)",4.14
6296,Crown Duel (Crown & Court #1-2),4.19
6297,Pinkalicious,4.05
6298,The Poetry of Pablo Neruda,4.44
6299,Falling Angels,3.55
6300,Sleeping Arrangements,3.24
6301,"Ashes (Ashes Trilogy, #1)",3.94
6302,Lady Susan,3.56
6303,"Sweet Home (Sweet Home, #1)",4.05
6304,Remember Me,3.91
6305,The Silver Palate Cookbook,4.06
6306,Memories of Midnight,3.68
6307,The Bone People,4.06
6308,"Wolf Brother (Chronicles of Ancient Darkness, #1)",4.15
6309,"The Crimson Campaign (Powder Mage, #2)",4.35
6310,The Universe Versus Alex Woods,4.08
6311,"Stormy, Misty's Foal (Misty, #3)",4.06
6312,"Bakuman, Band 1: Traum und Realität",4.18
6313,"Heaven, Texas (Chicago Stars, #2)",4.08
6314,"The Murder on the Links (Hercule Poirot, #2)",3.8
6315,High-Rise,3.68
6316,The Anti-Christ,3.91
6317,The Looming Tower: Al-Qaeda and the Road to 9/11,4.38
6318,The Cat Who Walks Through Walls (The World As Myth),3.7
6319,Shattered,3.87
6320,Hollywood,3.78
6321,"Dexter By Design (Dexter, #4)",3.72
6322,A Son of the Circus,3.61
6323,Apt Pupil,3.83
6324,"Morning, Noon & Night",3.62
6325,"Memory in Death (In Death, #22)",4.31
6326,The Waves,4.14
6327,The Nine: Inside the Secret World of the Supreme Court,4.06
6328,The Violets of March,3.8
6329,Please Look After Mom,3.76
6330,"The Shining Ones (The Tamuli, #2)",3.95
6331,House of M,3.97
6332,"Tenth Grade Bleeds (The Chronicles of Vladimir Tod, #3)",4.24
6333,Trinity,4.23
6334,The Cat in the Hat Comes Back,3.83
6335,Oscar and Lucinda,3.72
6336,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",4.06
6337,Up from Slavery,4.09
6338,"The Secret Servant (Gabriel Allon, #7)",4.25
6339,"Hearts in Darkness (Hearts in Darkness, #1)",3.86
6340,"Shards of Honour  (Vorkosigan Saga, #1)",4.13
6341,"Asterix the Gaul (Asterix, #1)",4.18
6342,"A Light in the Window (Mitford Years, #2)",4.23
6343,"The Forever of Ella and Micha (The Secret, #2)",4.1
6344,"Say Goodbye (Quincy & Rainie, #6)",4.12
6345,Scuffy the Tugboat (Big Little Golden Book),4.11
6346,"Dawn (Warriors: The New Prophecy, #3)",4.31
6347,Just Me and My Dad (Little Critter),4.19
6348,All I Really Need to Know I Learned in Kindergarten,4.03
6349,Temple,4.04
6350,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)",4.16
6351,Holy Cow: An Indian Adventure,3.51
6352,"Last to Die (Rizzoli & Isles, #10)",4.1
6353,Kraken,3.6
6354,The Wall,4.07
6355,The House We Grew Up In,3.88
6356,"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)",4.32
6357,"Full Black (Scot Harvath, #10)",4.26
6358,The Sisterhood,3.75
6359,"Five on a Treasure Island (Famous Five, #1)",4.06
6360,Summer People,3.93
6361,There's Treasure Everywhere: A Calvin and Hobbes Collection,4.74
6362,"Boys Over Flowers: Hana Yori Dango, Vol. 1 (Boys Over Flowers, #1)",4.12
6363,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",3.83
6364,When We Were Orphans,3.45
6365,"Price of a Kiss (Forbidden Men, #1)",4.1
6366,Stitches,4.03
6367,The Last Nude,3.77
6368,"Daja's Book (Circle of Magic, #3)",4.06
6369,"All the Weyrs of Pern (Pern, #11)",4.15
6370,"Beautiful Sacrifice (The Maddox Brothers, #3)",4.08
6371,"Black Powder War (Temeraire, #3)",3.9
6372,"Heartbreaker (Buchanan-Renard, #1)",4.02
6373,David Goes To School,4.16
6374,"Briar's Book (Circle of Magic, #4)",4.14
6375,"The First Man in Rome (Masters of Rome, #1)",4.08
6376,"Every Dead Thing (Charlie Parker, #1)",4.01
6377,"The Confessor (Gabriel Allon, #3)",4.14
6378,"The Wallflower, Vol. 1 (The Wallflower, #1)",4.15
6379,Rise of the Governor (The Walking Dead #1),3.9
6380,"The Thousand Orcs (Forgotten Realms: Hunter's Blades, #1; Legend of Drizzt, #14)",4.08
6381,Miller's Valley,3.89
6382,The Painted Bird,3.94
6383,The Glass Lake,3.89
6384,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,4.12
6385,The Masque of the Red Death,4.08
6386,The Evolutionary Void,4.25
6387,"The Forbidden Game (The Forbidden Game, #1-3)",4.19
6388,Perfect You,3.7
6389,Jazz,3.78
6390,The Te of Piglet,3.81
6391,"You're the One That I Want (Gossip Girl, #6)",3.71
6392,The Twelve Chairs,4.42
6393,"Chicken Soup for the Teenage Soul: 101 Stories of Life, Love and Learning (Chicken Soup for the Soul)",3.91
6394,The Fever,3.12
6395,The Very Quiet Cricket,4.07
6396,"The Naming (The Books of Pellinor, #1)",4.0
6397,"Something from the Nightside (Nightside, #1)",3.77
6398,The Millionaire Mind,4.15
6399,The Stars Shine Down,3.65
6400,The Beatles Anthology,4.38
6401,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,4.02
6402,"You Know You Love Me (Gossip Girl, #2)",3.53
6403,Night World: The Ultimate Fan Guide,4.36
6404,A Chair for My Mother,4.2
6405,The Crow Road,4.07
6406,The Book of Joe,3.95
6407,Dragonlance Chronicles (Dragonlance #1-3),4.21
6408,"Beauty Pop, Vol. 1 (Beauty Pop, #1)",4.15
6409,From Head to Toe,4.18
6410,Boy Meets Girl: Say Hello to Courtship,3.78
6411,"Fables, Vol. 6: Homelands",4.3
6412,"Reasonable Doubt: Volume 1 (Reasonable Doubt, #1)",4.13
6413,"Home (Gilead, #2)",3.97
6414,For the Love: Fighting for Grace in a World of Impossible Standards,4.1
6415,"The Game Changer (The Perfect Game, #2)",4.11
6416,"Sweet Filthy Boy (Wild Seasons, #1)",4.16
6417,The Winter's Tale,3.69
6418,The Temporal Void,4.24
6419,"Sex Criminals, Vol. 1: One Weird Trick",3.99
6420,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)",4.18
6421,"Teardrop (Teardrop, #1)",3.65
6422,"The Scarpetta Factor (Kay Scarpetta, #17)",3.67
6423,"The Winner's Kiss (The Winner's Trilogy, #3)",4.29
6424,"Bad Things (Tristan & Danika, #1)",4.33
6425,"Here be Dragons (Welsh Princes, #1)",4.3
6426,Loving What Is: Four Questions That Can Change Your Life,4.15
6427,The Whipping Boy,3.54
6428,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",4.22
6429,Nancy Drew: #1-64,4.19
6430,Pygmalion and Three Other Plays,4.01
6431,"Path of Destruction (Star Wars: Darth Bane, #1)",4.25
6432,Miramont's Ghost,3.34
6433,"Storm (Elemental, #1)",3.96
6434,"The Last Little Blue Envelope (Little Blue Envelope, #2)",3.86
6435,The Making of the Atomic Bomb,4.32
6436,Minding Frankie,3.78
6437,Unveiled: Tamar (Lineage of Grace #1),4.26
6438,"Angels in America, Part Two: Perestroika",4.26
6439,The Third Twin,3.64
6440,"The Butlerian Jihad (Legends of Dune, #1)",3.57
6441,The 80/20 Principle: The Secret to Achieving More with Less,3.99
6442,The Complete Poetry and Prose,4.23
6443,Nutshell,3.71
6444,"Death Note, Vol. 2: Confluence (Death Note, #2)",4.42
6445,"Akira, Vol. 1",4.36
6446,"Imperium: A Novel of Ancient Rome (Cicero, #1)",4.05
6447,The Sportswriter,3.7
6448,"Grim Tuesday (The Keys to the Kingdom, #2)",3.86
6449,Le bleu est une couleur chaude,3.92
6450,The Road to Little Dribbling: Adventures of an American in Britain,3.71
